Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,18940,9/8/2022,-0.233035694,-0.097068109,-0.143681035,21,100
Market-Adjusted Model,18941,9/8/2022,-0.037267066,0.055729699,0.052087592,21,100
Market-Adjusted Model,18943,9/8/2022,0.000558768,0.091530809,0.089913427,21,100
Market-Adjusted Model,18944,9/8/2022,-0.004624189,0.086343281,0.08473047,21,100
Market-Adjusted Model,18945,9/8/2022,-0.00970664,0.081241349,0.079648019,21,100
Market-Adjusted Model,18946,9/8/2022,-0.017556447,0.073286061,0.071798212,21,100
Market-Adjusted Model,18947,9/8/2022,-0.023383448,0.067346382,0.06597121,21,100
Market-Adjusted Model,18950,9/8/2022,-0.026022498,0.064644591,0.063332161,21,100
Market-Adjusted Model,18951,9/8/2022,-0.032654249,0.057847652,0.05670041,21,100
Market-Adjusted Model,18952,9/8/2022,-0.035345923,0.055063916,0.054008735,21,100
Market-Adjusted Model,18953,9/8/2022,-0.371859294,-0.356474897,-0.282504636,21,100
Market-Adjusted Model,18955,9/8/2022,0.003555087,0.111895704,0.092909746,21,100
Market-Adjusted Model,18956,9/8/2022,-0.070431877,0.019360058,0.018922781,21,100
Market-Adjusted Model,18958,9/8/2022,-0.261217908,-0.187794865,-0.171863249,21,100
Market-Adjusted Model,18959,9/8/2022,-0.147706991,-0.057158636,-0.058352332,21,100
Market-Adjusted Model,18960,9/8/2022,0.320597984,0.382577488,0.409952643,21,100
Market-Adjusted Model,18961,9/8/2022,-0.023889563,0.087564462,0.065465096,21,100
Market-Adjusted Model,18963,9/8/2022,-0.18409094,-0.092130516,-0.094736282,21,100
Market-Adjusted Model,18964,9/8/2022,-0.074593196,0.017046172,0.014761463,21,100
Market-Adjusted Model,18966,9/8/2022,-0.120882738,-0.029102894,-0.03152808,21,100
Market-Adjusted Model,18968,9/8/2022,-0.140472827,-0.049246104,-0.051118169,21,100
Market-Adjusted Model,18969,9/8/2022,-0.080079652,0.009758958,0.009275006,21,100
Market-Adjusted Model,18970,9/8/2022,-0.055380331,0.034762978,0.033974327,21,100
Market-Adjusted Model,18971,9/8/2022,-0.074233698,0.014510052,0.015120961,21,100
Market-Adjusted Model,18973,9/8/2022,-0.118366556,-0.030674136,-0.029011898,21,100
Market-Adjusted Model,18974,9/8/2022,-0.004967942,0.086048104,0.084386717,21,100
Market-Adjusted Model,18975,9/8/2022,-0.092084271,-0.002740262,-0.002729612,21,100
Market-Adjusted Model,18976,9/8/2022,-0.0475889,0.042977407,0.041765759,21,100
Market-Adjusted Model,18977,9/8/2022,-0.047681954,0.04298267,0.041672705,21,100
Market-Adjusted Model,18978,9/8/2022,-0.100789559,-0.011994154,-0.0114349,21,100
Market-Adjusted Model,18979,9/8/2022,-0.042334097,0.047897415,0.047020562,21,100
Market-Adjusted Model,18982,9/8/2022,-0.053134425,0.036684374,0.036220234,21,100
Market-Adjusted Model,18983,9/8/2022,-0.087944499,0.000279877,0.00141016,21,100
Market-Adjusted Model,18984,9/8/2022,-0.122330755,-0.036125846,-0.032976097,21,100
Market-Adjusted Model,18985,9/8/2022,-0.074335359,0.015902577,0.0150193,21,100
Market-Adjusted Model,18986,9/8/2022,-0.036540076,0.054109819,0.052814583,21,100
Market-Adjusted Model,18987,9/8/2022,-0.044060546,0.046507614,0.045294113,21,100
Market-Adjusted Model,18988,9/8/2022,-0.040326707,0.050328322,0.049027951,21,100
Market-Adjusted Model,18991,9/8/2022,-0.058422407,0.032132838,0.030932252,21,100
Market-Adjusted Model,18992,9/8/2022,-0.046863606,0.043344111,0.042491053,21,100
Market-Adjusted Model,18993,9/8/2022,-0.020415575,0.070402347,0.068939084,21,100
Market-Adjusted Model,18994,9/8/2022,-0.168932016,-0.061455589,-0.079577357,21,100
Market-Adjusted Model,18996,9/8/2022,-0.179487185,-0.080888974,-0.090132526,21,100
Market-Adjusted Model,18997,9/8/2022,-0.110930274,0.001179633,-0.021575616,21,100
Market-Adjusted Model,19001,9/8/2022,-0.117147704,-0.021517368,-0.027793046,21,100
Market-Adjusted Model,19002,9/8/2022,-0.097625292,-0.000953462,-0.008270633,21,100
Market-Adjusted Model,19003,9/8/2022,-0.125944583,-0.037987452,-0.036589924,21,100
Market-Adjusted Model,19004,9/8/2022,-0.668473687,-0.883405685,-0.579119028,21,100
Market-Adjusted Model,19005,9/8/2022,-0.451538018,-0.474747005,-0.36218336,21,100
Market-Adjusted Model,19008,9/8/2022,-0.113300504,-0.014933805,-0.023945845,21,100
Market-Adjusted Model,19010,9/8/2022,-0.125639664,-0.037550794,-0.036285006,21,100
Market-Adjusted Model,19011,9/8/2022,-0.233917266,-0.159145976,-0.144562607,21,100
Market-Adjusted Model,19012,9/8/2022,-0.026983269,0.066728168,0.06237139,21,100
Market-Adjusted Model,19013,9/8/2022,-0.123392097,-0.037378004,-0.034037439,21,100
Market-Adjusted Model,19014,9/8/2022,-0.085185197,0.053343296,0.004169461,21,100
Market-Adjusted Model,19015,9/8/2022,-0.045062346,0.047915716,0.044292313,21,100
Market-Adjusted Model,19016,9/8/2022,-0.119444401,-0.013829134,-0.030089743,21,100
Market-Adjusted Model,19017,9/8/2022,0.113333371,0.22082252,0.202688029,21,100
Market-Adjusted Model,19018,9/8/2022,-0.407670444,-0.404945693,-0.318315786,21,100
Market-Adjusted Model,19021,9/8/2022,-0.125047337,-0.010177848,-0.035692679,21,100
Market-Adjusted Model,19022,9/8/2022,-0.135384636,-0.045296817,-0.046029977,21,100
Market-Adjusted Model,19024,9/8/2022,-0.027078631,0.079579977,0.062276027,21,100
Market-Adjusted Model,19025,9/8/2022,-0.308300389,-0.251292859,-0.21894573,21,100
Market-Adjusted Model,19026,9/8/2022,0.047058864,0.161069981,0.136413522,21,100
Market-Adjusted Model,19032,9/8/2022,-0.254800034,-0.194276889,-0.165445375,21,100
Market-Adjusted Model,19033,9/8/2022,-0.120599286,-0.033614577,-0.031244627,21,100
Market-Adjusted Model,19034,9/8/2022,-0.573982431,-0.580479431,-0.484627773,21,100
Market-Adjusted Model,19037,9/8/2022,-0.057164838,0.03347162,0.03218982,21,100
Market-Adjusted Model,19038,9/8/2022,0.302531641,0.39703205,0.391886299,21,100
Market-Adjusted Model,19039,9/8/2022,-0.296489726,-0.213938813,-0.207135068,21,100
Market-Adjusted Model,19040,9/8/2022,0.284823999,0.383303806,0.374178657,21,100
Market-Adjusted Model,19041,9/8/2022,-0.284090953,-0.200120886,-0.194736294,21,100
Market-Adjusted Model,19044,9/8/2022,-0.020161255,0.07080407,0.069193404,21,100
Market-Adjusted Model,19045,9/8/2022,-0.075249322,0.014431435,0.014105337,21,100
Market-Adjusted Model,19046,9/8/2022,-0.009990858,0.080993906,0.079363801,21,100
Market-Adjusted Model,19047,9/8/2022,-0.056951622,0.033378528,0.032403036,21,100
Market-Adjusted Model,19048,9/8/2022,-0.046253304,0.044178644,0.043101355,21,100
Market-Adjusted Model,19049,9/8/2022,-0.065619,0.024299805,0.023735658,21,100
Market-Adjusted Model,19050,9/8/2022,-0.088119031,0.001853222,0.001235628,21,100
Market-Adjusted Model,19053,9/8/2022,-0.008633085,0.082361471,0.080721574,21,100
Market-Adjusted Model,19054,9/8/2022,-0.026172281,0.064773671,0.063182377,21,100
Market-Adjusted Model,19055,9/8/2022,-0.056934922,0.033356965,0.032419737,21,100
Market-Adjusted Model,19056,9/8/2022,-0.079204012,0.010177753,0.010150646,21,100
Market-Adjusted Model,19057,9/8/2022,-0.105025645,-0.017546448,-0.015670986,21,100
Market-Adjusted Model,19058,9/8/2022,-0.187305359,-0.099541439,-0.0979507,21,100
Market-Adjusted Model,19059,9/8/2022,-0.036564359,0.053899921,0.052790299,21,100
Market-Adjusted Model,19060,9/8/2022,-0.036496135,0.053847706,0.052858524,21,100
Market-Adjusted Model,19061,9/8/2022,-0.191294159,-0.112389688,-0.1019395,21,100
Market-Adjusted Model,19064,9/8/2022,-0.149377639,-0.063530033,-0.06002298,21,100
Market-Adjusted Model,19065,9/8/2022,-0.128939839,-0.037607383,-0.039585181,21,100
Market-Adjusted Model,19066,9/8/2022,-0.229587747,-0.154758576,-0.140233088,21,100
Market-Adjusted Model,19067,9/8/2022,-0.107400022,0.009497059,-0.018045364,21,100
Market-Adjusted Model,19068,9/8/2022,-0.068569785,0.02138805,0.020784873,21,100
Market-Adjusted Model,19069,9/8/2022,-0.470297003,-0.503439972,-0.380942344,21,100
Market-Adjusted Model,19070,9/8/2022,0.050980442,0.236755974,0.1403351,21,100
Market-Adjusted Model,19071,9/8/2022,-0.187251003,-0.107488413,-0.097896345,21,100
Market-Adjusted Model,19072,9/8/2022,0.128158849,0.277716098,0.217513508,21,100
Market-Adjusted Model,19073,9/8/2022,-0.191565181,-0.099270302,-0.102210523,21,100
Market-Adjusted Model,19074,9/8/2022,-0.158962749,-0.059615732,-0.069608091,21,100
Market-Adjusted Model,19075,9/8/2022,-0.851951552,-0.478522473,-0.762596894,21,100
Market-Adjusted Model,19076,9/8/2022,-0.369774886,-0.341197504,-0.280420227,21,100
Market-Adjusted Model,19077,9/8/2022,-0.052727263,0.068231508,0.036627395,21,100
Market-Adjusted Model,19080,9/8/2022,-0.168711642,-0.080405051,-0.079356983,21,100
Market-Adjusted Model,19081,9/8/2022,-0.325046182,-0.285789374,-0.235691523,21,100
Market-Adjusted Model,19082,9/8/2022,-0.052631555,0.04272565,0.036723104,21,100
Market-Adjusted Model,19084,9/8/2022,-0.205979229,-0.122721782,-0.11662457,21,100
Market-Adjusted Model,19085,9/8/2022,-0.107981198,-0.020894202,-0.01862654,21,100
Market-Adjusted Model,19089,9/8/2022,-0.033425009,0.057224217,0.055929649,21,100
Market-Adjusted Model,19091,9/8/2022,-0.113469417,-0.027176829,-0.024114759,21,100
Market-Adjusted Model,19092,9/8/2022,-0.094684521,-0.006143651,-0.005329863,21,100
Market-Adjusted Model,19093,9/8/2022,-0.082442874,0.006987186,0.006911785,21,100
Market-Adjusted Model,19096,9/8/2022,-0.007152106,0.084010847,0.082202553,21,100
Market-Adjusted Model,19098,9/8/2022,-0.135890775,-0.050992586,-0.046536116,21,100
Market-Adjusted Model,19099,9/8/2022,-0.078652997,0.011049905,0.010701662,21,100
Market-Adjusted Model,19100,9/8/2022,-0.09813952,-0.009574026,-0.008784862,21,100
Market-Adjusted Model,19102,9/8/2022,-0.016400342,0.074604718,0.072954317,21,100
Market-Adjusted Model,19103,9/8/2022,-0.02934957,0.061567232,0.060005088,21,100
Market-Adjusted Model,19104,9/8/2022,-0.053560719,0.036835836,0.03579394,21,100
Market-Adjusted Model,19105,9/8/2022,-0.076438839,0.013346433,0.01291582,21,100
Market-Adjusted Model,19111,9/8/2022,-0.012766915,0.078370215,0.076587744,21,100
Market-Adjusted Model,19113,9/8/2022,-0.210089284,-0.124601037,-0.120734625,21,100
Market-Adjusted Model,19114,9/8/2022,-0.215310979,-0.136741794,-0.12595632,21,100
Market-Adjusted Model,19117,9/8/2022,-0.095330653,-0.006549376,-0.005975994,21,100
Market-Adjusted Model,19119,9/8/2022,-0.00121299,0.089758629,0.088141669,21,100
Market-Adjusted Model,19120,9/8/2022,-0.082418713,0.006992018,0.006935946,21,100
Market-Adjusted Model,19121,9/8/2022,-0.084980204,0.003264931,0.004374454,21,100
Market-Adjusted Model,19122,9/8/2022,-0.023826309,0.066933088,0.065528349,21,100
Market-Adjusted Model,19124,9/8/2022,-0.097670453,-0.008939116,-0.008315794,21,100
Market-Adjusted Model,19125,9/8/2022,-0.07948362,0.010007844,0.009871038,21,100
Market-Adjusted Model,19126,9/8/2022,-0.099436244,-0.011418659,-0.010081585,21,100
Market-Adjusted Model,19127,9/8/2022,-0.084633754,0.00456681,0.004720905,21,100
Market-Adjusted Model,19128,9/8/2022,-0.47391303,-0.471223006,-0.384558371,21,100
Market-Adjusted Model,19129,9/8/2022,-0.35430462,-0.319338631,-0.264949962,21,100
Market-Adjusted Model,19130,9/8/2022,-0.0817817,0.007540246,0.007572959,21,100
Market-Adjusted Model,19132,9/8/2022,-0.088018422,0.000828377,0.001336237,21,100
Market-Adjusted Model,19133,9/8/2022,-0.073777472,0.016223878,0.015577186,21,100
Market-Adjusted Model,19134,9/8/2022,-0.255707803,-0.19293631,-0.166353145,21,100
Market-Adjusted Model,19135,9/8/2022,-0.067264622,0.03882964,0.022090037,21,100
Market-Adjusted Model,19136,9/8/2022,-0.492044196,-0.540011613,-0.402689538,21,100
Market-Adjusted Model,19137,9/8/2022,-0.176470623,-0.082736911,-0.087115965,21,100
Market-Adjusted Model,19139,9/8/2022,-0.017142814,-0.021222814,-0.021222814,1,100
Market-Adjusted Model,19140,9/8/2022,-0.543368407,-0.657181876,-0.454013749,21,100
Market-Adjusted Model,19141,9/8/2022,-0.519507946,-0.566410734,-0.46493712,9,100
Market-Adjusted Model,19142,9/8/2022,-0.184676347,-0.103118962,-0.095321689,21,100
Market-Adjusted Model,19143,9/8/2022,-0.304017196,-0.23995647,-0.214662537,21,100
Market-Adjusted Model,19145,9/8/2022,-0.0025033,0.109510294,0.086851359,21,100
Market-Adjusted Model,19146,9/8/2022,-0.192708339,-0.113899341,-0.10335368,21,100
Market-Adjusted Model,19147,9/8/2022,-0.32098768,-0.258351031,-0.231633021,21,100
Market-Adjusted Model,19148,9/8/2022,-0.088806657,0.006801825,0.000548001,21,100
Market-Adjusted Model,19149,9/8/2022,0.34360413,0.494434041,0.432958788,21,100
Market-Adjusted Model,19150,9/8/2022,-0.091573291,-0.002144856,-0.002218632,21,100
Market-Adjusted Model,19152,9/8/2022,-0.07025763,0.019693879,0.019097028,21,100
Market-Adjusted Model,19153,9/8/2022,-0.048402787,0.042166907,0.040951872,21,100
Market-Adjusted Model,19154,9/8/2022,-0.046585579,0.043988165,0.04276908,21,100
Market-Adjusted Model,19155,9/8/2022,-0.052089948,0.038317647,0.037264711,21,100
Market-Adjusted Model,19156,9/8/2022,-0.078245656,0.011416083,0.011109002,21,100
Market-Adjusted Model,19157,9/8/2022,-0.099044653,-0.01030279,-0.009689995,21,100
Market-Adjusted Model,19160,9/8/2022,-0.113704366,-0.025727617,-0.024349707,21,100
Market-Adjusted Model,19161,9/8/2022,-0.044767212,0.045698052,0.044587447,21,100
Market-Adjusted Model,19162,9/8/2022,-0.083135426,0.010459826,0.006219232,21,100
Market-Adjusted Model,19163,9/8/2022,0.06563042,0.177833037,0.154985079,21,100
Market-Adjusted Model,19164,9/8/2022,-0.030876179,0.059712787,0.05847848,21,100
Market-Adjusted Model,19165,9/8/2022,-0.086044426,0.002593355,0.003310232,21,100
Market-Adjusted Model,19166,9/8/2022,-0.053932394,0.039297082,0.035422264,21,100
Market-Adjusted Model,19169,9/8/2022,-0.093749983,-0.00483884,-0.004395325,21,100
Market-Adjusted Model,19170,9/8/2022,-0.098401753,-0.009801809,-0.009047095,21,100
Market-Adjusted Model,19171,9/8/2022,-0.05153052,0.038983631,0.037824138,21,100
Market-Adjusted Model,19172,9/8/2022,-0.001680631,0.102280099,0.087674028,21,100
Market-Adjusted Model,19176,9/8/2022,-0.400000029,-0.403437647,-0.31064537,21,100
Market-Adjusted Model,19177,9/8/2022,-0.017192043,0.074131741,0.072162616,21,100
Market-Adjusted Model,19178,9/8/2022,-0.031941029,0.059450775,0.05741363,21,100
Market-Adjusted Model,19179,9/8/2022,-0.315614025,-0.257932627,-0.226259366,21,100
Market-Adjusted Model,19180,9/8/2022,-0.531800006,-0.610590785,-0.442445348,21,100
Market-Adjusted Model,19181,9/8/2022,-0.399040375,-0.297624602,-0.309685717,21,100
Market-Adjusted Model,19184,9/8/2022,-0.275510232,-0.200354792,-0.186155573,21,100
Market-Adjusted Model,19185,9/8/2022,-0.000452703,0.090749173,0.088901955,21,100
Market-Adjusted Model,19187,9/8/2022,-0.273563175,-0.203693116,-0.184208517,21,100
Market-Adjusted Model,19188,9/8/2022,-0.044590181,0.049417457,0.044764478,21,100
Market-Adjusted Model,19192,9/8/2022,-0.075978301,0.017867517,0.013376358,21,100
Market-Adjusted Model,19193,9/8/2022,-0.224252477,-0.150207235,-0.134897819,21,100
Market-Adjusted Model,19194,9/8/2022,-0.125269956,-0.029777603,-0.035915298,21,100
Market-Adjusted Model,19195,9/8/2022,-0.297169768,-0.251731685,-0.20781511,21,100
Market-Adjusted Model,19196,9/8/2022,-0.139240484,0.012119638,-0.049885825,21,100
Market-Adjusted Model,19197,9/8/2022,-0.124260374,-0.029595405,-0.034905716,21,100
Market-Adjusted Model,19198,9/8/2022,-0.083885235,0.005059269,0.005469424,21,100
Market-Adjusted Model,19200,9/8/2022,-0.113870199,-0.021802099,-0.024515541,21,100
Market-Adjusted Model,19201,9/8/2022,-0.199565222,-0.108033574,-0.110210563,21,100
Market-Adjusted Model,19208,9/8/2022,-0.042136719,0.048853512,0.04721794,21,100
Market-Adjusted Model,19209,9/8/2022,-0.075482033,0.016947188,0.013872626,21,100
Market-Adjusted Model,19210,9/8/2022,-0.0867641,0.002027715,0.002590558,21,100
Market-Adjusted Model,19213,9/8/2022,-0.050990059,0.039845696,0.038364599,21,100
Market-Adjusted Model,19214,9/8/2022,-0.054335885,0.036163165,0.035018774,21,100
Market-Adjusted Model,19215,9/8/2022,-0.038322509,0.05238522,0.051032149,21,100
Market-Adjusted Model,19216,9/8/2022,0.00347911,0.094531975,0.092833768,21,100
Market-Adjusted Model,19217,9/8/2022,-0.101471674,-0.012271344,-0.012117015,21,100
Market-Adjusted Model,19218,9/8/2022,-0.109847672,-0.021435144,-0.020493013,21,100
Market-Adjusted Model,19219,9/8/2022,-0.121145083,-0.033941559,-0.031790424,21,100
Market-Adjusted Model,19220,9/8/2022,-0.03887422,0.051532737,0.050480438,21,100
Market-Adjusted Model,19221,9/8/2022,-0.038149062,0.052618033,0.051205597,21,100
Market-Adjusted Model,19222,9/8/2022,-0.027993932,0.062890647,0.061360727,21,100
Market-Adjusted Model,19223,9/8/2022,-0.054212697,0.036311725,0.035141962,21,100
Market-Adjusted Model,19224,9/8/2022,-0.310000026,-0.257508053,-0.220645368,21,100
Market-Adjusted Model,19225,9/8/2022,-0.067921547,0.024118383,0.021433111,21,100
Market-Adjusted Model,19226,9/8/2022,-0.094175601,-0.000432601,-0.004820942,21,100
Market-Adjusted Model,19228,9/8/2022,-0.112278757,-0.000455914,-0.022924098,21,100
Market-Adjusted Model,19229,9/8/2022,-0.034458636,0.057001604,0.054896023,21,100
Market-Adjusted Model,19230,9/8/2022,-0.302750008,-0.255263473,-0.213395349,21,100
Market-Adjusted Model,19231,9/8/2022,0.018119376,0.111395243,0.107474035,21,100
Market-Adjusted Model,19232,9/8/2022,-0.157777789,-0.066120323,-0.068423131,21,100
Market-Adjusted Model,19233,9/8/2022,-0.005186375,0.093680965,0.084168284,21,100
Market-Adjusted Model,19234,9/8/2022,-0.178768753,-0.086299293,-0.089414095,21,100
Market-Adjusted Model,19249,9/8/2022,-0.121212193,0.059255529,-0.031857535,21,100
Market-Adjusted Model,19250,9/8/2022,-0.204052082,-0.127975694,-0.114697424,21,100
Market-Adjusted Model,19251,9/8/2022,-0.355450197,-0.329032912,-0.266095539,21,100
Market-Adjusted Model,19252,9/8/2022,-0.064198412,0.027069026,0.025156247,21,100
Market-Adjusted Model,19256,9/8/2022,-0.053699725,0.036102655,0.035654933,21,100
Market-Adjusted Model,19257,9/8/2022,-0.107438007,-0.018690874,-0.018083349,21,100
Market-Adjusted Model,19271,9/8/2022,0.160209829,0.247616257,0.249564487,21,100
Market-Adjusted Model,19273,9/8/2022,0.001596699,0.092566164,0.090951357,21,100
Market-Adjusted Model,19274,9/8/2022,-0.003760781,0.087205102,0.085593878,21,100
Market-Adjusted Model,19275,9/8/2022,-0.011965039,0.078946652,0.07738962,21,100
Market-Adjusted Model,19276,9/8/2022,-0.018166252,0.072673177,0.071188406,21,100
Market-Adjusted Model,19277,9/8/2022,-0.025763389,0.064941588,0.06359127,21,100
Market-Adjusted Model,19278,9/8/2022,-0.031051946,0.059546595,0.058302712,21,100
Market-Adjusted Model,19279,9/8/2022,-0.035486294,0.055010573,0.053868364,21,100
Market-Adjusted Model,19280,9/8/2022,-0.039732886,0.050640454,0.049621773,21,100
Market-Adjusted Model,19281,9/8/2022,-0.069375386,0.020550598,0.019979273,21,100
Market-Adjusted Model,19283,9/8/2022,-0.300941622,-0.242007976,-0.211586963,21,100
Market-Adjusted Model,19284,9/8/2022,0.000816474,0.093471979,0.090171132,21,100
Market-Adjusted Model,19285,9/8/2022,-0.126869233,-0.039745678,-0.037514575,21,100
Market-Adjusted Model,19286,9/8/2022,-0.14889472,-0.067345833,-0.059540062,21,100
Market-Adjusted Model,19287,9/8/2022,0.139784875,0.23063446,0.229139534,21,100
Market-Adjusted Model,19288,9/8/2022,-0.133950653,-0.046907695,-0.044595995,21,100
Market-Adjusted Model,19291,9/8/2022,-0.0487198,0.047413641,0.040634859,21,100
Market-Adjusted Model,19292,9/8/2022,-0.035560525,0.055169263,0.053794134,21,100
